data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2022-01-03 02:00:45.997728;6102;AUTO VIACAO NAVEGANTES LTDA;ISL4498;M. BENZ;OF 1722                                           ;2011-11-08;2011;DIESEL
2022-01-03 02:00:45.997728;2062;AUTO VIACAO PRESIDENTE VARGAS LTDA;IRM5744;M. BENZ;OF 1722M                                          ;2010-12-29;2010;DIESEL
2022-01-03 02:00:45.997728;4814;AUTO VIACAO PRESIDENTE VARGAS LTDA;IXC1667;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;6613;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXC1203;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;3050;SUDESTE TRANSPORTES COLETIVOS LTDA;IPE8517;M. BENZ;O-500M                                            ;2008-10-02;2008;DIESEL
2022-01-03 02:00:45.997728;1113;TRANSPORTES COLETIVOS TREVO LTDA;IXC1984;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1062;TRANSPORTES COLETIVOS TREVO LTDA;ISM8190;M. BENZ;OF 1722                                           ;2011-11-22;2011;DIESEL
2022-01-03 02:00:45.997728;1108;TRANSPORTES COLETIVOS TREVO LTDA;ISA6071;M. BENZ;O500MA                                            ;2011-06-28;2010;DIESEL
2022-01-03 02:00:45.997728;1038;TRANSPORTES COLETIVOS TREVO LTDA;IRJ5379;M. BENZ;OF 1722M                                          ;2010-12-01;2010;DIESEL
2022-01-03 02:00:45.997728;1020;TRANSPORTES COLETIVOS TREVO LTDA;IQJ0863;M. BENZ;OF 1722M                                          ;2009-12-09;2009;DIESEL
2022-01-03 02:00:45.997728;4454;VIACAO ALTO PETROPOLIS LTDA;IQD4537;M. BENZ;O-500M                                            ;2009-09-23;2009;DIESEL
2022-01-03 02:00:45.997728;4418;VIACAO ALTO PETROPOLIS LTDA;IQD4661;M. BENZ;O-500M                                            ;2009-09-23;2009;DIESEL
2022-01-03 02:00:45.997728;800;COMPANHIA CARRIS PORTO ALEGRENSE;ISW3987;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;774;COMPANHIA CARRIS PORTO ALEGRENSE;IRA5205;M. BENZ;O500 U                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;664;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3239;VW                                       ;17260                                             ;2008-11-25;2008;DIESEL
2022-01-03 02:00:45.997728;691;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5892;VOLVO                                             ;B7R                                               ;2009-09-24;2009;DIESEL
2022-01-03 02:00:45.997728;769;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3867;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2022-01-03 02:00:45.997728;634;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3323;VW                                       ;17260                                             ;2008-11-25;2008;DIESEL
2022-01-03 02:00:45.997728;805;COMPANHIA CARRIS PORTO ALEGRENSE;ISW4011;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;744;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3680;M. BENZ;O-500M                                            ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;2130;VIACAO TERESOPOLIS CAVALHADA LTDA;IRO1382;M. BENZ;OF 1722M                                          ;2011-01-22;2010;DIESEL
2022-01-03 02:00:45.997728;2223;VIACAO TERESOPOLIS CAVALHADA LTDA;IRO1375;M. BENZ;OF 1722M                                          ;2011-01-22;2010;DIESEL
2022-01-03 02:00:45.997728;6802;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ISX6320;M. BENZ;OF 1722                                           ;2012-03-23;2011;DIESEL
2022-01-03 02:00:45.997728;6749;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IUL5433;M. BENZ;O-500M                                            ;2013-06-28;2012;DIESEL
2022-01-03 02:00:45.997728;6755;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IOY4257;M. BENZ;OF 1722M                                          ;2008-07-24;2008;DIESEL
2022-01-03 02:00:45.997728;3079;SUDESTE TRANSPORTES COLETIVOS LTDA;IQD4519;M. BENZ;O-500M                                            ;2009-10-05;2009;DIESEL
2022-01-03 02:00:45.997728;3092;SUDESTE TRANSPORTES COLETIVOS LTDA;IRA6522;M. BENZ;O-500M                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;4504;VIACAO ALTO PETROPOLIS LTDA;IXC1426;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6582;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1497;M. BENZ;O-500M                                            ;2012-01-10;2011;DIESEL
2022-01-03 02:00:45.997728;6539;NORTRAN TRANSPORTES COLETIVOS LTDA;ISR1519;M. BENZ;O-500M                                            ;2012-01-04;2011;DIESEL
2022-01-03 02:00:45.997728;2329;VIACAO BELEM NOVO LTDA;IXB9700;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2022-01-03 02:00:45.997728;2128;VIACAO TERESOPOLIS CAVALHADA LTDA;ITW8183;M. BENZ;O-500M                                            ;2012-12-26;2012;DIESEL
2022-01-03 02:00:45.997728;2429;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0903;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;3327;SUDESTE TRANSPORTES COLETIVOS LTDA;IXC1380;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1017;TRANSPORTES COLETIVOS TREVO LTDA;IXC1013;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1100;TRANSPORTES COLETIVOS TREVO LTDA;IXC0925;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;1205;TRANSPORTES COLETIVOS TREVO LTDA;ITE6899;M. BENZ;O500MA                                            ;2012-06-19;2010;DIESEL
2022-01-03 02:00:45.997728;4406;VIACAO ALTO PETROPOLIS LTDA;IRQ4905;M. BENZ;O 500                                             ;2011-02-25;2010;DIESEL
2022-01-03 02:00:45.997728;4426;VIACAO ALTO PETROPOLIS LTDA;IPG5816;M. BENZ;O-500M                                            ;2008-10-29;2008;DIESEL
2022-01-03 02:00:45.997728;803;COMPANHIA CARRIS PORTO ALEGRENSE;ISW3562;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;781;COMPANHIA CARRIS PORTO ALEGRENSE;IRA4326;M. BENZ;O500 U                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;656;COMPANHIA CARRIS PORTO ALEGRENSE;IPI4338;VW                                       ;17260                                             ;2008-11-27;2008;DIESEL
2022-01-03 02:00:45.997728;6463;NORTRAN TRANSPORTES COLETIVOS LTDA;IRY8538;M. BENZ;OF 1722M                                          ;2011-06-09;2011;DIESEL
2022-01-03 02:00:45.997728;6408;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1027;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6514;NORTRAN TRANSPORTES COLETIVOS LTDA;IQZ8075;M. BENZ;O-500M                                            ;2010-08-10;2010;DIESEL
2022-01-03 02:00:45.997728;2306;VIACAO BELEM NOVO LTDA;ITG4971;M. BENZ;OF 1722                                           ;2011-12-31;2011;DIESEL
2022-01-03 02:00:45.997728;2340;VIACAO BELEM NOVO LTDA;IRI3712;M. BENZ;OF 1722M                                          ;2010-11-23;2010;DIESEL
2022-01-03 02:00:45.997728;709;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0813;VOLVO                                             ;B7R                                               ;2010-02-05;2009;DIESEL
2022-01-03 02:00:45.997728;704;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0925;VOLVO                                             ;B7R                                               ;2010-02-05;2009;DIESEL
2022-01-03 02:00:45.997728;2183;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK3404;M. BENZ;OF 1722                                           ;2011-10-22;2011;DIESEL
2022-01-03 02:00:45.997728;2118;VIACAO TERESOPOLIS CAVALHADA LTDA;IQT5568;M. BENZ;OF 1722M                                          ;2010-05-04;2009;DIESEL
2022-01-03 02:00:45.997728;605;COMPANHIA CARRIS PORTO ALEGRENSE;IPE8213;VOLVO                                             ;B12M                                              ;2008-10-02;2008;DIESEL
2022-01-03 02:00:45.997728;861;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8048;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2022-01-03 02:00:45.997728;733;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3902;VOLVO                                             ;B7R                                               ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;624;COMPANHIA CARRIS PORTO ALEGRENSE;IPI3268;VW                                       ;17260                                             ;2008-11-25;2008;DIESEL
2022-01-03 02:00:45.997728;815;COMPANHIA CARRIS PORTO ALEGRENSE;ITX4360;VOLVO                                             ;B340M                                             ;2012-12-28;2012;DIESEL
2022-01-03 02:00:45.997728;775;COMPANHIA CARRIS PORTO ALEGRENSE;IRA5093;M. BENZ;O500 U                                            ;2010-08-14;2010;DIESEL
2022-01-03 02:00:45.997728;97;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G53;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;2212;VIACAO TERESOPOLIS CAVALHADA LTDA;JAC1A27;M. BENZ;OF 1721                                           ;2020-07-08;2019;DIESEL
2022-01-03 02:00:45.997728;2416;RESTINGA TRANSPORTES COLETIVOS LTDA;ITB7542;M. BENZ;O500MA                                            ;2010-12-31;2010;DIESEL
2022-01-03 02:00:45.997728;854;COMPANHIA CARRIS PORTO ALEGRENSE;IWP2770;VOLVO                                             ;B290R                                             ;2015-06-13;2014;DIESEL
2022-01-03 02:00:45.997728;71;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J67;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;22;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I22;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2122;VIACAO TERESOPOLIS CAVALHADA LTDA;ISK2231;M. BENZ;OF 1722                                           ;2011-10-22;2011;DIESEL
2022-01-03 02:00:45.997728;6809;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;ITV8078;M. BENZ;O500MA                                            ;2012-12-27;2012;DIESEL
2022-01-03 02:00:45.997728;6799;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IRK6711;M. BENZ;OF 1722M                                          ;2010-12-14;2010;DIESEL
2022-01-03 02:00:45.997728;6649;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0328;M. BENZ;OF 1722M                                          ;2009-08-08;2009;DIESEL
2022-01-03 02:00:45.997728;6714;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IQA0129;M. BENZ;O-500M                                            ;2009-08-08;2009;DIESEL
2022-01-03 02:00:45.997728;6658;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2E36;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2022-01-03 02:00:45.997728;3142;SUDESTE TRANSPORTES COLETIVOS LTDA;ITQ1937;M. BENZ;OF 1721                                           ;2012-10-27;2012;DIESEL
2022-01-03 02:00:45.997728;4432;VIACAO ALTO PETROPOLIS LTDA;IOH4036;M. BENZ;O-500M 1725                                       ;2007-11-29;2007;DIESEL
2022-01-03 02:00:45.997728;4518;VIACAO ALTO PETROPOLIS LTDA;IOZ6929;M. BENZ;OF 1722M                                          ;2008-08-09;2008;DIESEL
2022-01-03 02:00:45.997728;4506;VIACAO ALTO PETROPOLIS LTDA;IXC1415;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6580;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC1103;M. BENZ;O-500M                                            ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6515;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E31;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2022-01-03 02:00:45.997728;2398;VIACAO BELEM NOVO LTDA;ISP1426;M. BENZ;OF 1722                                           ;2011-12-13;2011;DIESEL
2022-01-03 02:00:45.997728;2413;RESTINGA TRANSPORTES COLETIVOS LTDA;IRJ8C69;M. BENZ;O 500                                             ;2010-12-02;2010;DIESEL
2022-01-03 02:00:45.997728;2447;RESTINGA TRANSPORTES COLETIVOS LTDA;IXC0960;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;2400;RESTINGA TRANSPORTES COLETIVOS LTDA;ITR2400;M. BENZ;O500 U                                            ;2011-06-30;2010;DIESEL
2022-01-03 02:00:45.997728;1117;TRANSPORTES COLETIVOS TREVO LTDA;IXC1965;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1131;TRANSPORTES COLETIVOS TREVO LTDA;IXC1989;M. BENZ;O-500M                                            ;2016-02-16;2015;DIESEL
2022-01-03 02:00:45.997728;1037;TRANSPORTES COLETIVOS TREVO LTDA;IRL7267;M. BENZ;OF 1722M                                          ;2010-12-21;2010;DIESEL
2022-01-03 02:00:45.997728;4435;VIACAO ALTO PETROPOLIS LTDA;IOH4051;M. BENZ;O-500M 1725                                       ;2007-11-29;2007;DIESEL
2022-01-03 02:00:45.997728;843;COMPANHIA CARRIS PORTO ALEGRENSE;IWH8021;VOLVO                                             ;B290R                                             ;2015-01-31;2014;DIESEL
2022-01-03 02:00:45.997728;697;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5803;VOLVO                                             ;B7R                                               ;2009-09-24;2009;DIESEL
2022-01-03 02:00:45.997728;731;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3925;VOLVO                                             ;B7R                                               ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;811;COMPANHIA CARRIS PORTO ALEGRENSE;ITX4426;VOLVO                                             ;B340M                                             ;2012-12-28;2012;DIESEL
2022-01-03 02:00:45.997728;618;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0812;VOLVO                                             ;B12M                                              ;2008-11-24;2008;DIESEL
2022-01-03 02:00:45.997728;4489;VIACAO ALTO PETROPOLIS LTDA;ITT6155;M. BENZ;O-500M                                            ;2012-11-29;2012;DIESEL
2022-01-03 02:00:45.997728;4458;VIACAO ALTO PETROPOLIS LTDA;IXC1467;M. BENZ;OF 1721                                           ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;6438;NORTRAN TRANSPORTES COLETIVOS LTDA;INV8750;M. BENZ;OF 1722M                                          ;2007-05-30;2007;DIESEL
2022-01-03 02:00:45.997728;6406;NORTRAN TRANSPORTES COLETIVOS LTDA;IXC0827;VW                                       ;17230                                             ;2016-02-15;2015;DIESEL
2022-01-03 02:00:45.997728;615;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0821;VOLVO                                             ;B12M                                              ;2008-11-24;2008;DIESEL
2022-01-03 02:00:45.997728;699;COMPANHIA CARRIS PORTO ALEGRENSE;IQK0831;VOLVO                                             ;B7R                                               ;2010-01-07;2009;DIESEL
2022-01-03 02:00:45.997728;710;COMPANHIA CARRIS PORTO ALEGRENSE;IQN0885;VOLVO                                             ;B7R                                               ;2010-02-05;2009;DIESEL
2022-01-03 02:00:45.997728;76;COMPANHIA CARRIS PORTO ALEGRENSE;JAE1A16;M. BENZ;OF 1721L;2020-08-21;2020;DIESEL
2022-01-03 02:00:45.997728;56;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8D96;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;66;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8G63;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;2214;VIACAO TERESOPOLIS CAVALHADA LTDA;IQJ1032;M. BENZ;OF 1722M                                          ;2009-12-04;2009;DIESEL
2022-01-03 02:00:45.997728;2194;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9452;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2022-01-03 02:00:45.997728;607;COMPANHIA CARRIS PORTO ALEGRENSE;IPE7956;VOLVO                                             ;B12M                                              ;2008-10-02;2008;DIESEL
2022-01-03 02:00:45.997728;718;COMPANHIA CARRIS PORTO ALEGRENSE;IQY6103;M. BENZ;B7R                                               ;2010-07-20;2010;DIESEL
2022-01-03 02:00:45.997728;675;COMPANHIA CARRIS PORTO ALEGRENSE;IQD5814;VOLVO                                             ;B7R                                               ;2009-09-24;2009;DIESEL
2022-01-03 02:00:45.997728;817;COMPANHIA CARRIS PORTO ALEGRENSE;ITX6438;VOLVO                                             ;B340M                                             ;2013-01-13;2012;DIESEL
2022-01-03 02:00:45.997728;716;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3888;VOLVO                                             ;B7R                                               ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;847;COMPANHIA CARRIS PORTO ALEGRENSE;IWO4108;VOLVO                                             ;B290R                                             ;2015-05-29;2014;DIESEL
2022-01-03 02:00:45.997728;745;COMPANHIA CARRIS PORTO ALEGRENSE;IQY3672;M. BENZ;O-500M                                            ;2010-07-16;2010;DIESEL
2022-01-03 02:00:45.997728;659;COMPANHIA CARRIS PORTO ALEGRENSE;IPI0321;VW                                       ;17260                                             ;2008-11-20;2008;DIESEL
2022-01-03 02:00:45.997728;61;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J30;M. BENZ;OF 1721L;2020-08-17;2020;DIESEL
2022-01-03 02:00:45.997728;54;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8J19;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2022-01-03 02:00:45.997728;19;COMPANHIA CARRIS PORTO ALEGRENSE;JAC7I83;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2022-01-03 02:00:45.997728;2343;VIACAO BELEM NOVO LTDA;IXB9709;M. BENZ;OF 1721                                           ;2016-02-11;2015;ÁLCOOL-GASOLINA
2022-01-03 02:00:45.997728;869;COMPANHIA CARRIS PORTO ALEGRENSE;IWH9677;VOLVO                                             ;B290R                                             ;2015-02-05;2014;DIESEL
2022-01-03 02:00:45.997728;773;COMPANHIA CARRIS PORTO ALEGRENSE;IRA3885;M. BENZ;O500 U                                            ;2010-08-12;2010;DIESEL
2022-01-03 02:00:45.997728;84;COMPANHIA CARRIS PORTO ALEGRENSE;JAD8D68;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
